counter,AS,Type,GranularityValue,SeverityScore,PageRank,NumBadDep,TotalDep,NumberOfVerteces,NumOfCycle,NumSetOfElement,TotNumOfSetOfElement,ADI
123,21241903,cd,2,156,14.012637507001056,0,0,2,2,2,364,21.0
124,21241910,cd,2,103,186.581253131542,0,0,6,1,6,364,21.0
125,21242051,cd,2,63,148.169721758494,0,0,3,1,3,364,21.0
126,21242059,cd,2,30,170.6870321024135,0,0,2,1,2,364,21.0
127,21242066,cd,2,29,43.10653788136733,0,0,2,1,2,364,21.0
128,21242073,cd,2,28,36.86262654344563,0,0,2,1,2,364,21.0
129,21242087,cd,2,27,21.79754650417857,0,0,2,1,2,364,21.0
130,21242080,cd,2,26,106.52276597918848,0,0,2,1,2,364,21.0
131,21242094,cd,2,25,12.826896338216976,0,0,2,1,2,364,21.0
132,21242101,cd,2,62,15.64636567610328,0,0,3,1,3,364,21.0
133,21242109,cd,2,84,17.652262297518217,0,0,4,1,4,364,21.0
134,21241986,cd,2,61,147.4237381476038,0,0,3,1,3,364,21.0
135,21241994,cd,2,93,254.05145194437728,0,0,5,1,5,364,21.0
136,21242004,cd,2,60,144.5788595954218,0,0,3,1,3,364,21.0
137,21242012,cd,2,155,15.917581485930711,0,0,2,2,2,364,21.0
138,21242019,cd,2,102,198.75621292160642,0,0,6,1,6,364,21.0
139,21242030,cd,2,101,227.94327943738554,0,0,6,1,6,364,21.0
140,21242041,cd,2,92,181.24018585931256,0,0,5,1,5,364,21.0
141,21242434,cd,2,59,6.668824462952435,0,0,3,1,3,364,21.0
142,21242442,cd,2,83,7.677905301674638,0,0,4,1,4,364,21.0
143,21242451,cd,2,24,5.284275143664355,0,0,2,1,2,364,21.0
144,21242458,cd,2,23,4.523346541781525,0,0,2,1,2,364,21.0
145,21242465,cd,2,154,4.327257902428272,0,0,2,2,2,364,21.0
146,21242479,cd,2,58,3.1581000752571624,0,0,3,1,3,364,21.0
147,21242472,cd,2,22,3.2655144461721486,0,0,2,1,2,364,21.0
148,21242487,cd,2,21,4.033132557525008,0,0,2,1,2,364,21.0
149,21242494,cd,2,57,4.498445614956557,0,0,3,1,3,364,21.0
150,21242371,cd,2,20,2.8412717799592446,0,0,2,1,2,364,21.0
151,21242378,cd,2,56,2.8523215453493247,0,0,3,1,3,364,21.0
152,21242386,cd,2,19,2.4937545754639023,0,0,2,1,2,364,21.0
153,21242393,cd,2,153,6.219514124026479,0,0,2,2,2,364,21.0
154,21242400,cd,2,55,7.727113248342402,0,0,3,1,3,364,21.0
155,21242408,cd,2,82,7.841523605487594,0,0,4,1,4,364,21.0
156,21242417,cd,2,18,3.1426690149748384,0,0,2,1,2,364,21.0
157,21242424,cd,2,91,9.987001526658506,0,0,5,1,5,364,21.0
158,21241155,cd,2,131,340.4765213076362,0,0,11,1,11,364,21.0
159,21241171,cd,2,17,32.06352212196042,0,0,2,1,2,364,21.0
160,21241178,cd,2,148,357.83066164884366,0,0,14,1,14,364,21.0
161,21241197,cd,2,144,309.4104555284667,0,0,13,1,13,364,21.0
162,21241215,cd,2,143,313.55479773914163,0,0,13,1,13,364,21.0
163,21241095,cd,2,130,340.96699387571255,0,0,11,1,11,364,21.0
164,21241111,cd,2,123,311.12656097768706,0,0,10,1,10,364,21.0
165,21241126,cd,2,137,347.7878872415779,0,0,12,1,12,364,21.0
166,21241143,cd,2,109,170.66271370149732,0,0,7,1,7,364,21.0
167,21241292,cd,2,100,90.76708162719011,0,0,6,1,6,364,21.0
168,21241303,cd,2,114,153.9473120143665,0,0,8,1,8,364,21.0
