counter,AS,Type,GranularityValue,SeverityScore,PageRank,NumBadDep,TotalDep,NumberOfVerteces,NumOfCycle,NumSetOfElement,TotNumOfSetOfElement,ADI
114,17450991,cd,2,73,137.70577593616366,0,0,4,1,4,319,22.0
115,17450980,cd,2,92,173.41665467737525,0,0,6,1,6,319,22.0
116,17451000,cd,2,91,201.02823788453165,0,0,6,1,6,319,22.0
117,17450506,cd,2,102,322.73640354006983,0,0,8,1,8,319,22.0
118,17450526,cd,2,103,308.03613864873245,0,0,9,1,9,319,22.0
119,17450519,cd,2,30,120.21970687242543,0,0,2,1,2,319,22.0
120,17450540,cd,2,59,105.51944198108802,0,0,3,1,3,319,22.0
121,17450555,cd,2,90,147.404645318348,0,0,6,1,6,319,22.0
122,17450548,cd,2,29,76.3726578323709,0,0,2,1,2,319,22.0
123,17450566,cd,2,111,300.90825634649303,0,0,10,1,10,319,22.0
124,17450589,cd,2,81,154.53252762058736,0,0,5,1,5,319,22.0
125,17450581,cd,2,58,69.24477553013156,0,0,3,1,3,319,22.0
126,17450599,cd,2,101,240.37262969007432,0,0,8,1,8,319,22.0
127,17450621,cd,2,80,103.21001056367591,0,0,5,1,5,319,22.0
128,17450612,cd,2,72,86.86901866192929,0,0,4,1,4,319,22.0
129,17450631,cd,2,117,311.8267756807536,0,0,11,1,11,319,22.0
130,17450654,cd,2,89,141.13130800368626,0,0,6,1,6,319,22.0
131,17450647,cd,2,28,58.61686377861338,0,0,2,1,2,319,22.0
132,17450665,cd,2,110,294.63491903183126,0,0,10,1,10,319,22.0
133,17450680,cd,2,27,35.67733560383371,0,0,2,1,2,319,22.0
134,17450687,cd,2,109,271.6953908570516,0,0,10,1,10,319,22.0
135,17450702,cd,2,116,284.49254351563206,0,0,11,1,11,319,22.0
136,17450718,cd,2,97,130.98893248748703,0,0,7,1,7,319,22.0
137,17450730,cd,2,123,348.88389848155333,0,0,15,1,15,319,22.0
138,17450750,cd,2,131,20.080233365990274,0,0,2,2,2,319,22.0
139,17451274,cd,2,26,16.085064755238,0,0,2,1,2,319,22.0
140,17451266,cd,2,57,10.566173779769999,0,0,3,1,3,319,22.0
141,17451289,cd,2,56,12.898992875052517,0,0,3,1,3,319,22.0
142,17451281,cd,2,55,18.795247348923713,0,0,3,1,3,319,22.0
143,17451306,cd,2,25,10.692362687063504,0,0,2,1,2,319,22.0
144,17451297,cd,2,71,17.094421670437015,0,0,4,1,4,319,22.0
145,17451321,cd,2,24,4.364708100561028,0,0,2,1,2,319,22.0
146,17451313,cd,2,54,15.753770513020399,0,0,3,1,3,319,22.0
147,17451342,cd,2,23,3.381218600464604,0,0,2,1,2,319,22.0
148,17451328,cd,2,22,7.527856776183886,0,0,2,1,2,319,22.0
149,17451335,cd,2,21,4.094820068261791,0,0,2,1,2,319,22.0
150,17451356,cd,2,20,2.9757759556780936,0,0,2,1,2,319,22.0
151,17451349,cd,2,19,2.98993819667315,0,0,2,1,2,319,22.0
152,17451370,cd,2,18,2.8703314076246076,0,0,2,1,2,319,22.0
153,17451363,cd,2,17,3.1409971416004216,0,0,2,1,2,319,22.0
154,17451384,cd,2,53,2.868152496045281,0,0,3,1,3,319,22.0
155,17451377,cd,2,16,2.4910701216753104,0,0,2,1,2,319,22.0
156,17451406,cd,2,130,5.202696350829261,0,0,2,2,2,319,22.0
157,17451392,cd,2,15,3.3830681909135136,0,0,2,1,2,319,22.0
158,17451399,cd,2,129,5.035984894495503,0,0,2,2,2,319,22.0
159,17451421,cd,2,14,5.675033604032375,0,0,2,1,2,319,22.0
160,17451413,cd,2,52,6.5544613910464316,0,0,3,1,3,319,22.0
161,17451435,cd,2,13,6.982843413255662,0,0,2,1,2,319,22.0
162,17451428,cd,2,12,11.530011687337801,0,0,2,1,2,319,22.0
163,17451020,cd,2,88,178.80027398563843,0,0,6,1,6,319,22.0
164,17451011,cd,2,70,143.08939524442684,0,0,4,1,4,319,22.0
165,17451031,cd,2,79,231.6347685295376,0,0,5,1,5,319,22.0
166,17451052,cd,2,128,17.113379317059934,0,0,2,2,2,319,22.0
167,17451041,cd,2,87,193.4853997828722,0,0,6,1,6,319,22.0
168,17451071,cd,2,51,138.61460493173294,0,0,3,1,3,319,22.0
169,17451059,cd,2,96,222.69700268050786,0,0,7,1,7,319,22.0
170,17451079,cd,2,78,174.32548367294453,0,0,5,1,5,319,22.0
171,17451098,cd,2,127,14.51233701812028,0,0,2,2,2,319,22.0
172,17451089,cd,2,69,144.34984109317662,0,0,4,1,4,319,22.0
173,17451116,cd,2,50,139.4429804492984,0,0,3,1,3,319,22.0
